policy,sampling_strategy,seed,type,instance,nnodes,nlps,stime,gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,523,970,10.25,0.0,optimal,0,0,10.90792660000011,10.765625
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,686,1193,13.17,0.0,optimal,0,0,13.850450099999989,13.8125
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,594,1031,11.78,0.0,optimal,0,0,12.363632299999836,12.21875
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,618,1057,12.05,0.0,optimal,0,0,12.827243600000202,12.6875
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,535,996,10.8,0.0,optimal,0,0,11.414896500000168,11.296875
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,595,983,11.06,0.0,optimal,0,0,11.653415400000085,11.609375
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,609,1078,12.03,0.0,optimal,0,0,12.638905399999885,12.53125
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,561,1037,11.08,0.0,optimal,0,0,11.785967999999912,11.65625
gcnn:baseline,depthK_adaptive,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,554,904,11.0,0.0,optimal,0,0,11.741286100000025,11.515625
gcnn:baseline,depthK_adaptive,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,517,959,10.76,0.0,optimal,0,0,11.294460999999956,11.09375
gcnn:baseline,depthK_adaptive,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,555,930,10.41,0.0,optimal,0,0,11.175412400000141,11.015625
gcnn:baseline,depthK_adaptive,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,562,1028,11.04,0.0,optimal,0,0,11.817477999999937,11.546875
gcnn:baseline,depthK_adaptive,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,518,886,10.5,0.0,optimal,0,0,11.202644599999985,11.0
gcnn:baseline,depthK_adaptive2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,581,1017,11.26,0.0,optimal,0,0,12.031919600000037,11.875
gcnn:baseline,depthK_adaptive2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,467,895,9.81,0.0,optimal,0,0,10.448409500000025,10.34375
gcnn:baseline,depthK_adaptive2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,551,992,10.47,0.0,optimal,0,0,11.08665700000006,10.921875
gcnn:baseline,depthK_adaptive2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,533,967,10.89,0.0,optimal,0,0,11.582935899999939,11.46875
gcnn:baseline,depthK_adaptive2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,501,1021,10.38,0.0,optimal,0,0,11.115598399999953,10.96875
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,307,620,5.99,0.0,optimal,0,0,6.351658699999916,6.203125
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,299,559,6.51,0.0,optimal,0,0,6.901369800000111,6.828125
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,295,558,6.61,0.0,optimal,0,0,6.987867099999903,6.890625
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,321,561,6.95,0.0,optimal,0,0,7.542131599999948,7.359375
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,297,586,6.16,0.0,optimal,0,0,6.676149500000065,6.515625
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,305,566,5.9,0.0,optimal,0,0,6.315477300000111,6.234375
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,317,586,6.72,0.0,optimal,0,0,7.118564799999831,7.0
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,317,631,6.96,0.0,optimal,0,0,7.345850700000028,7.28125
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,321,588,7.44,0.0,optimal,0,0,7.659453199999916,7.625
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,317,570,6.39,0.0,optimal,0,0,6.803110199999992,6.71875
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,315,555,6.16,0.0,optimal,0,0,6.402693999999883,6.34375
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,311,627,6.54,0.0,optimal,0,0,6.94219279999993,6.859375
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,311,582,6.72,0.0,optimal,0,0,7.2085925999999745,7.109375
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,327,610,7.28,0.0,optimal,0,0,7.618298599999889,7.515625
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,311,539,6.37,0.0,optimal,0,0,6.625888600000053,6.53125
gcnn:baseline,depthK_adaptive,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,297,535,5.87,0.0,optimal,0,0,6.169537900000023,6.09375
gcnn:baseline,depthK_adaptive,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,319,568,6.7,0.0,optimal,0,0,7.013346799999908,6.984375
gcnn:baseline,depthK_adaptive,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,301,594,6.62,0.0,optimal,0,0,7.093623600000001,7.015625
gcnn:baseline,depthK_adaptive,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,299,615,7.1,0.0,optimal,0,0,7.5440391999998155,7.46875
gcnn:baseline,depthK_adaptive,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,321,587,6.44,0.0,optimal,0,0,6.781953999999814,6.65625
gcnn:baseline,depthK_adaptive2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,283,511,5.75,0.0,optimal,0,0,6.071488099999897,5.984375
gcnn:baseline,depthK_adaptive2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,313,571,6.54,0.0,optimal,0,0,6.928963099999919,6.859375
gcnn:baseline,depthK_adaptive2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,299,555,6.65,0.0,optimal,0,0,6.976842900000065,6.921875
gcnn:baseline,depthK_adaptive2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,295,575,7.13,0.0,optimal,0,0,7.453322999999955,7.4375
gcnn:baseline,depthK_adaptive2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,305,533,6.19,0.0,optimal,0,0,6.626443699999982,6.46875
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,251,464,5.77,0.0,optimal,0,0,6.075328599999921,6.046875
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,245,505,5.62,0.0,optimal,0,0,5.8997876999999335,5.84375
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,239,448,5.82,0.0,optimal,0,0,6.058499299999994,6.015625
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,241,471,5.63,0.0,optimal,0,0,5.950625799999898,5.890625
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,255,473,5.83,0.0,optimal,0,0,6.125859700000092,6.109375
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,243,464,5.52,0.0,optimal,0,0,5.9488476999999875,5.828125
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,251,486,5.61,0.0,optimal,0,0,5.945985399999927,5.859375
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,237,446,5.68,0.0,optimal,0,0,6.004783899999893,5.953125
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,225,470,5.41,0.0,optimal,0,0,5.744122699999934,5.609375
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,237,455,5.63,0.0,optimal,0,0,5.944296499999837,5.875
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,245,477,5.75,0.0,optimal,0,0,6.03080829999999,5.953125
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,275,547,6.01,0.0,optimal,0,0,6.383336099999951,6.296875
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,249,473,5.85,0.0,optimal,0,0,6.121899700000085,6.0625
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,261,480,5.94,0.0,optimal,0,0,6.142119600000115,6.09375
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,267,552,6.07,0.0,optimal,0,0,6.450839000000087,6.3125
gcnn:baseline,depthK_adaptive,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,249,459,5.83,0.0,optimal,0,0,6.073685399999931,6.0625
gcnn:baseline,depthK_adaptive,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,251,468,5.64,0.0,optimal,0,0,5.968313800000033,5.875
gcnn:baseline,depthK_adaptive,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,251,448,5.88,0.0,optimal,0,0,6.105842699999812,6.078125
gcnn:baseline,depthK_adaptive,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,277,506,6.03,0.0,optimal,0,0,6.324864500000103,6.3125
gcnn:baseline,depthK_adaptive,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,291,594,6.34,0.0,optimal,0,0,6.712285900000097,6.640625
gcnn:baseline,depthK_adaptive2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,255,463,5.83,0.0,optimal,0,0,6.094821899999943,6.046875
gcnn:baseline,depthK_adaptive2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,245,489,5.69,0.0,optimal,0,0,5.945860999999923,5.90625
gcnn:baseline,depthK_adaptive2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,237,448,5.64,0.0,optimal,0,0,5.922158300000092,5.890625
gcnn:baseline,depthK_adaptive2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,227,443,5.47,0.0,optimal,0,0,5.77170440000009,5.671875
gcnn:baseline,depthK_adaptive2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,239,434,5.6,0.0,optimal,0,0,5.875560700000051,5.8125
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,99,212,3.51,0.0,optimal,0,0,3.676110200000039,3.671875
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,99,265,3.66,0.0,optimal,0,0,3.8253374000000804,3.796875
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,93,256,3.44,0.0,optimal,0,0,3.662085399999796,3.640625
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,99,268,3.56,0.0,optimal,0,0,3.8156318000001193,3.765625
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,99,295,3.67,0.0,optimal,0,0,3.8084641999998894,3.78125
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,95,242,3.56,0.0,optimal,0,0,3.703179999999975,3.703125
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,89,301,3.58,0.0,optimal,0,0,3.7804237000000285,3.765625
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,103,312,3.66,0.0,optimal,0,0,3.7944846999998845,3.75
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,101,262,3.69,0.0,optimal,0,0,3.8418810000000576,3.8125
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,101,252,3.61,0.0,optimal,0,0,3.8055926999998064,3.734375
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,103,306,3.59,0.0,optimal,0,0,3.860728499999823,3.8125
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,103,311,3.81,0.0,optimal,0,0,3.997203099999979,3.9375
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,113,297,3.76,0.0,optimal,0,0,3.9079635000000508,3.890625
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,107,287,3.7,0.0,optimal,0,0,3.908921400000054,3.84375
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,95,248,3.5,0.0,optimal,0,0,3.756612299999915,3.703125
gcnn:baseline,depthK_adaptive,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,97,250,3.55,0.0,optimal,0,0,3.722678900000119,3.71875
gcnn:baseline,depthK_adaptive,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,101,280,3.67,0.0,optimal,0,0,3.939444900000126,3.890625
gcnn:baseline,depthK_adaptive,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,107,275,3.78,0.0,optimal,0,0,3.8319209000001138,3.859375
gcnn:baseline,depthK_adaptive,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,107,275,3.72,0.0,optimal,0,0,3.9058591000000433,3.828125
gcnn:baseline,depthK_adaptive,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,87,271,3.59,0.0,optimal,0,0,3.7129327999998623,3.71875
gcnn:baseline,depthK_adaptive2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,89,243,3.49,0.0,optimal,0,0,3.6478813000001082,3.640625
gcnn:baseline,depthK_adaptive2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,87,278,3.6,0.0,optimal,0,0,3.763423399999965,3.78125
gcnn:baseline,depthK_adaptive2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,107,313,3.79,0.0,optimal,0,0,3.900883799999974,3.890625
gcnn:baseline,depthK_adaptive2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,93,221,3.57,0.0,optimal,0,0,3.708974800000078,3.671875
gcnn:baseline,depthK_adaptive2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,87,258,3.51,0.0,optimal,0,0,3.671237000000019,3.625
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,139,295,4.72,0.0,optimal,0,0,4.98075730000005,4.921875
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,143,300,4.84,0.0,optimal,0,0,4.982308099999955,4.96875
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,133,301,4.83,0.0,optimal,0,0,4.9889908999998624,4.984375
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,143,338,4.89,0.0,optimal,0,0,5.088400300000103,5.046875
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,133,329,4.8,0.0,optimal,0,0,4.949098000000049,4.953125
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,143,322,4.91,0.0,optimal,0,0,5.068065000000161,5.03125
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,129,264,4.67,0.0,optimal,0,0,4.837058999999954,4.8125
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,133,328,4.83,0.0,optimal,0,0,4.9765253000000484,4.921875
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,137,264,4.74,0.0,optimal,0,0,4.914139599999999,4.875
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,133,281,4.68,0.0,optimal,0,0,4.865865400000075,4.8125
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,135,289,4.86,0.0,optimal,0,0,4.97275999999988,4.953125
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,141,281,4.69,0.0,optimal,0,0,4.9257209999998395,4.859375
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,127,259,4.73,0.0,optimal,0,0,4.860505499999817,4.8125
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,132,332,4.83,0.0,optimal,0,0,5.022443799999792,5.0
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,137,289,4.86,0.0,optimal,0,0,4.935277000000042,4.9375
gcnn:baseline,depthK_adaptive,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,129,292,4.7,0.0,optimal,0,0,4.960963599999786,4.890625
gcnn:baseline,depthK_adaptive,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,147,276,4.86,0.0,optimal,0,0,5.000184300000001,4.984375
gcnn:baseline,depthK_adaptive,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,121,257,4.62,0.0,optimal,0,0,4.810592700000143,4.796875
gcnn:baseline,depthK_adaptive,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,139,335,4.87,0.0,optimal,0,0,5.041082700000061,4.984375
gcnn:baseline,depthK_adaptive,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,109,272,4.44,0.0,optimal,0,0,4.585012099999858,4.53125
gcnn:baseline,depthK_adaptive2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,135,307,4.79,0.0,optimal,0,0,5.00768230000017,4.9375
gcnn:baseline,depthK_adaptive2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,125,287,4.54,0.0,optimal,0,0,4.8265040999999655,4.703125
gcnn:baseline,depthK_adaptive2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,125,295,4.64,0.0,optimal,0,0,4.913027200000215,4.90625
gcnn:baseline,depthK_adaptive2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,141,267,4.78,0.0,optimal,0,0,4.928322799999933,4.890625
gcnn:baseline,depthK_adaptive2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,129,286,4.64,0.0,optimal,0,0,4.806400199999871,4.78125
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,485,731,8.56,0.0,optimal,0,0,9.152785900000026,8.859375
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,487,778,8.57,0.0,optimal,0,0,9.030165699999998,9.046875
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,489,839,8.78,0.0,optimal,0,0,9.160081300000002,9.09375
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,469,747,8.6,0.0,optimal,0,0,8.899857599999905,8.84375
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,491,776,8.68,0.0,optimal,0,0,9.350030299999844,9.15625
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,481,773,8.62,0.0,optimal,0,0,9.104977500000132,8.984375
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,459,675,8.28,0.0,optimal,0,0,8.66242780000016,8.609375
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,491,801,8.75,0.0,optimal,0,0,9.120015899999999,9.09375
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,459,704,8.33,0.0,optimal,0,0,8.897846899999877,8.8125
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,447,692,8.16,0.0,optimal,0,0,8.663236900000356,8.53125
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,461,714,8.38,0.0,optimal,0,0,8.768560699999853,8.65625
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,515,751,8.75,0.0,optimal,0,0,9.357003000000077,9.078125
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,517,792,8.52,0.0,optimal,0,0,9.24569130000009,9.015625
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,481,756,8.73,0.0,optimal,0,0,8.986735299999964,8.953125
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,497,759,8.68,0.0,optimal,0,0,9.2534141000001,9.15625
gcnn:baseline,depthK_adaptive,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,475,734,8.78,0.0,optimal,0,0,9.200816500000201,9.15625
gcnn:baseline,depthK_adaptive,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,505,791,8.52,0.0,optimal,0,0,9.233291799999733,9.0
gcnn:baseline,depthK_adaptive,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,461,761,8.42,0.0,optimal,0,0,8.826633799999854,8.703125
gcnn:baseline,depthK_adaptive,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,469,707,8.43,0.0,optimal,0,0,8.898402700000133,8.796875
gcnn:baseline,depthK_adaptive,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,497,758,8.54,0.0,optimal,0,0,9.182677600000261,8.984375
gcnn:baseline,depthK_adaptive2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,473,712,8.36,0.0,optimal,0,0,8.949196799999754,8.75
gcnn:baseline,depthK_adaptive2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,525,791,9.07,0.0,optimal,0,0,9.497462499999983,9.390625
gcnn:baseline,depthK_adaptive2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,435,730,8.03,0.0,optimal,0,0,8.472670199999811,8.390625
gcnn:baseline,depthK_adaptive2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,489,758,8.52,0.0,optimal,0,0,9.121888600000148,8.96875
gcnn:baseline,depthK_adaptive2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_12.lp,479,755,8.63,0.0,optimal,0,0,9.033865400000195,8.9375
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,25,129,2.68,0.0,optimal,0,0,2.750458299999991,2.765625
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,25,88,2.72,0.0,optimal,0,0,2.757745800000066,2.765625
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,25,90,2.72,0.0,optimal,0,0,2.7724990000001526,2.78125
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,21,85,2.51,0.0,optimal,0,0,2.5877831000002516,2.5625
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,23,96,2.64,0.0,optimal,0,0,2.7097852000001694,2.71875
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,29,97,2.66,0.0,optimal,0,0,2.745863499999814,2.75
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,27,90,2.75,0.0,optimal,0,0,2.780120800000077,2.78125
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,23,89,2.67,0.0,optimal,0,0,2.7477820000003703,2.75
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,23,88,2.5,0.0,optimal,0,0,2.576219300000048,2.578125
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,21,95,2.59,0.0,optimal,0,0,2.668048099999851,2.65625
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,27,95,2.62,0.0,optimal,0,0,2.7011873999999807,2.703125
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,23,86,2.66,0.0,optimal,0,0,2.7297340000000077,2.75
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,29,94,2.72,0.0,optimal,0,0,2.7904551999999967,2.765625
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,23,118,2.54,0.0,optimal,0,0,2.657578199999989,2.640625
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,21,94,2.57,0.0,optimal,0,0,2.6462553000001208,2.65625
gcnn:baseline,depthK_adaptive,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,27,91,2.6,0.0,optimal,0,0,2.6818278000000646,2.65625
gcnn:baseline,depthK_adaptive,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,23,86,2.67,0.0,optimal,0,0,2.717428099999779,2.71875
gcnn:baseline,depthK_adaptive,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,23,89,2.66,0.0,optimal,0,0,2.748478800000157,2.734375
gcnn:baseline,depthK_adaptive,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_13.lp,23,120,2.64,0.0,optimal,0,0,2.653532599999835,2.65625
