policy,sampling_strategy,seed,type,instance,nnodes,nlps,stime,gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_2.lp,207,453,6.59,0.0,optimal,0,0,6.797769600000009,6.796875
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_2.lp,209,462,6.69,0.0,optimal,0,0,6.909167999999994,6.859375
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_2.lp,225,449,6.45,0.0,optimal,0,0,6.626606199999998,6.59375
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_2.lp,227,498,6.67,0.0,optimal,0,0,6.864390000000014,6.859375
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_2.lp,223,447,6.45,0.0,optimal,0,0,6.744799699999987,6.703125
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_2.lp,197,436,6.59,0.0,optimal,0,0,6.762535600000007,6.75
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_2.lp,217,452,6.67,0.0,optimal,0,0,6.971398499999992,6.921875
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_2.lp,211,417,6.25,0.0,optimal,0,0,6.5451110999999855,6.46875
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,317,544,8.23,0.0,optimal,0,0,8.489466100000016,8.40625
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,289,507,7.5,0.0,optimal,0,0,8.035364500000014,7.765625
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,301,563,7.44,0.0,optimal,0,0,7.972109699999976,7.6875
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,321,579,7.87,0.0,optimal,0,0,8.454606400000017,8.1875
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,323,581,7.82,0.0,optimal,0,0,8.288861800000006,8.03125
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,333,609,8.22,0.0,optimal,0,0,8.634906400000006,8.5625
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,361,616,8.52,0.0,optimal,0,0,8.86295530000001,8.84375
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,359,620,8.33,0.0,optimal,0,0,8.695979800000003,8.578125
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,363,645,8.77,0.0,optimal,0,0,9.085171700000018,9.125
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,355,651,8.53,0.0,optimal,0,0,8.716659099999958,8.71875
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,303,554,7.99,0.0,optimal,0,0,8.301015699999994,8.25
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,319,557,8.21,0.0,optimal,0,0,8.43884700000001,8.421875
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,297,490,7.57,0.0,optimal,0,0,7.768681399999991,7.75
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,319,568,8.23,0.0,optimal,0,0,8.48250889999997,8.421875
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,321,576,7.95,0.0,optimal,0,0,8.272460899999999,8.125
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,84,287,5.05,0.0,optimal,0,0,5.219272699999976,5.203125
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,85,235,4.69,0.0,optimal,0,0,4.870925800000009,4.84375
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,83,278,5.05,0.0,optimal,0,0,5.190253299999995,5.171875
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,101,280,5.53,0.0,optimal,0,0,5.655232099999978,5.640625
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,91,271,5.1,0.0,optimal,0,0,5.208038899999963,5.171875
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,86,256,4.98,0.0,optimal,0,0,5.149959799999976,5.15625
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,83,288,4.73,0.0,optimal,0,0,4.922242600000004,4.90625
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,89,284,5.19,0.0,optimal,0,0,5.336282399999959,5.34375
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,94,294,5.53,0.0,optimal,0,0,5.612709499999994,5.625
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,102,277,5.17,0.0,optimal,0,0,5.285805200000027,5.28125
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,87,295,5.21,0.0,optimal,0,0,5.3521389,5.359375
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,89,246,4.89,0.0,optimal,0,0,4.991390899999999,4.96875
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,87,287,5.12,0.0,optimal,0,0,5.287108900000021,5.28125
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,95,258,5.49,0.0,optimal,0,0,5.5451464000000215,5.5625
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,91,285,5.09,0.0,optimal,0,0,5.2777798999999845,5.265625
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,1071,1801,19.92,0.0,optimal,0,0,20.61764679999999,20.59375
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,1163,1801,20.33,0.0,optimal,0,0,21.295593399999973,21.140625
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,1075,1500,18.81,0.0,optimal,0,0,19.75527299999999,19.53125
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,1081,1539,18.98,0.0,optimal,0,0,19.87081119999999,19.65625
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,1085,1702,19.58,0.0,optimal,0,0,20.458815800000025,20.21875
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,1249,1846,23.28,0.0,optimal,0,0,23.995815900000025,23.875
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,1301,1978,22.63,0.0,optimal,0,0,23.627309200000013,23.421875
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,1303,1759,21.35,0.0,optimal,0,0,22.396553399999902,22.171875
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,1289,1845,21.39,0.0,optimal,0,0,22.413850600000046,22.3125
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,1311,1886,22.62,0.0,optimal,0,0,23.694692400000008,23.40625
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,1099,1619,19.82,0.0,optimal,0,0,20.708799399999975,20.546875
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,1141,1740,19.9,0.0,optimal,0,0,20.950010399999996,20.6875
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,1055,1587,18.89,0.0,optimal,0,0,19.723937699999965,19.53125
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,1139,1716,19.72,0.0,optimal,0,0,20.717957599999977,20.484375
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,1115,1644,19.64,0.0,optimal,0,0,20.41965849999997,20.28125
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,97,303,5.16,0.0,optimal,0,0,5.3092212000000245,5.25
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,95,348,5.36,0.0,optimal,0,0,5.451134900000056,5.4375
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,89,272,4.92,0.0,optimal,0,0,4.9708367999999155,5.015625
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,91,291,5.34,0.0,optimal,0,0,5.438983200000052,5.4375
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,93,284,5.17,0.0,optimal,0,0,5.220051499999954,5.234375
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,107,292,5.12,0.0,optimal,0,0,5.326284600000008,5.296875
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,107,333,5.32,0.0,optimal,0,0,5.546526500000027,5.546875
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,115,300,5.15,0.0,optimal,0,0,5.244298600000093,5.28125
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,103,318,5.39,0.0,optimal,0,0,5.569188899999972,5.5625
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,105,302,5.14,0.0,optimal,0,0,5.297214799999892,5.265625
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,91,291,5.05,0.0,optimal,0,0,5.194040299999983,5.15625
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,97,294,5.12,0.0,optimal,0,0,5.364099699999997,5.296875
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,91,262,4.87,0.0,optimal,0,0,4.9551839000000655,4.953125
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,95,314,5.38,0.0,optimal,0,0,5.503530500000011,5.46875
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,93,293,5.04,0.0,optimal,0,0,5.1361418000000185,5.125
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,422,684,8.35,0.0,optimal,0,0,8.979175300000065,8.546875
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,375,635,7.99,0.0,optimal,0,0,8.496658400000001,8.21875
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,357,655,7.89,0.0,optimal,0,0,8.266607800000088,8.046875
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,395,683,8.44,0.0,optimal,0,0,8.627723199999991,8.703125
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,408,707,8.46,0.0,optimal,0,0,8.892613099999949,8.8125
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,444,776,8.94,0.0,optimal,0,0,9.31339610000009,9.265625
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,455,741,8.97,0.0,optimal,0,0,9.342097100000046,9.28125
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,421,771,8.72,0.0,optimal,0,0,9.119944000000032,9.0
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,437,706,8.76,0.0,optimal,0,0,9.166934200000014,9.109375
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,416,699,8.23,0.0,optimal,0,0,8.720663100000024,8.59375
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,360,560,7.64,0.0,optimal,0,0,8.13049449999994,8.0
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,404,688,8.35,0.0,optimal,0,0,8.808440000000019,8.6875
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,377,656,8.19,0.0,optimal,0,0,8.57315189999997,8.515625
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,403,661,8.37,0.0,optimal,0,0,8.725639000000001,8.671875
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,379,643,7.92,0.0,optimal,0,0,8.347090600000001,8.28125
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,475,806,9.37,0.0,optimal,0,0,9.728050900000085,9.640625
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,472,753,9.04,0.0,optimal,0,0,9.468270800000028,9.34375
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,433,840,8.98,0.0,optimal,0,0,9.371291199999973,9.40625
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,443,776,8.92,0.0,optimal,0,0,9.365008200000034,9.28125
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,466,752,9.28,0.0,optimal,0,0,9.619120800000019,9.59375
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,527,912,9.97,0.0,optimal,0,0,10.447555999999963,10.390625
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,543,884,9.92,0.0,optimal,0,0,10.379380900000001,10.234375
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,527,942,9.86,0.0,optimal,0,0,10.23468319999995,10.203125
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,531,945,9.92,0.0,optimal,0,0,10.299814099999935,10.265625
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,541,870,10.14,0.0,optimal,0,0,10.495198800000026,10.46875
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,459,849,9.32,0.0,optimal,0,0,9.856620799999973,9.765625
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,533,862,9.73,0.0,optimal,0,0,10.22649269999988,10.140625
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,453,761,8.95,0.0,optimal,0,0,9.3850359999999,9.28125
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,520,864,9.63,0.0,optimal,0,0,10.087680699999964,10.0
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,481,803,9.42,0.0,optimal,0,0,9.902000099999896,9.828125
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,411,616,8.99,0.0,optimal,0,0,9.579196299999921,9.453125
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,546,775,10.31,0.0,optimal,0,0,10.83637930000009,10.75
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,385,642,8.81,0.0,optimal,0,0,9.067154600000094,9.015625
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,413,659,9.06,0.0,optimal,0,0,9.427036500000213,9.34375
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,405,646,8.91,0.0,optimal,0,0,9.32571340000004,9.265625
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,447,643,9.3,0.0,optimal,0,0,9.748835599999893,9.71875
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,495,631,9.75,0.0,optimal,0,0,10.232884900000045,10.171875
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,435,615,8.99,0.0,optimal,0,0,9.434435799999846,9.265625
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,452,709,9.55,0.0,optimal,0,0,10.051140900000064,10.03125
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,437,685,9.43,0.0,optimal,0,0,9.848963200000071,9.796875
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,421,626,9.13,0.0,optimal,0,0,9.509621199999856,9.453125
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,510,747,9.95,0.0,optimal,0,0,10.555023500000061,10.3125
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,405,684,8.99,0.0,optimal,0,0,9.313313000000107,9.28125
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,437,666,9.23,0.0,optimal,0,0,9.716027499999882,9.5625
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,413,667,9.05,0.0,optimal,0,0,9.380726699999968,9.265625
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,11,66,2.72,0.0,optimal,0,0,2.757706800000051,2.75
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,13,72,2.84,0.0,optimal,0,0,2.8745344999999816,2.875
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,13,83,2.77,0.0,optimal,0,0,2.8578449999999975,2.859375
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,13,70,2.83,0.0,optimal,0,0,2.8885117000002083,2.875
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,15,72,2.76,0.0,optimal,0,0,2.82157640000014,2.796875
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,13,66,2.72,0.0,optimal,0,0,2.7709855000000516,2.75
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,19,79,2.91,0.0,optimal,0,0,2.933972600000061,2.96875
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,17,89,2.86,0.0,optimal,0,0,2.8659156000001076,2.875
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,13,68,2.8,0.0,optimal,0,0,2.877813500000002,2.875
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,15,72,2.8,0.0,optimal,0,0,2.831420999999864,2.828125
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,13,68,2.73,0.0,optimal,0,0,2.7603073000000222,2.765625
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,17,75,2.84,0.0,optimal,0,0,2.8943885999999566,2.890625
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,11,79,2.82,0.0,optimal,0,0,2.866261500000064,2.828125
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,13,70,2.83,0.0,optimal,0,0,2.888533499999994,2.890625
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_10.lp,15,69,2.78,0.0,optimal,0,0,2.8469786000000568,2.84375
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,61,257,3.98,0.0,optimal,0,0,4.026234299999942,4.03125
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,57,211,3.83,0.0,optimal,0,0,3.9148590999998305,3.90625
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,55,234,3.86,0.0,optimal,0,0,3.9193073000001277,3.921875
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,59,177,3.8,0.0,optimal,0,0,3.8908707999999024,3.875
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,59,229,4.05,0.0,optimal,0,0,4.139785200000006,4.125
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,57,167,3.75,0.0,optimal,0,0,3.8640949999999066,3.796875
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,53,209,3.74,0.0,optimal,0,0,3.832257000000027,3.859375
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,51,183,3.72,0.0,optimal,0,0,3.8167737999999645,3.796875
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,61,248,3.96,0.0,optimal,0,0,4.065343999999868,4.046875
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,63,246,4.06,0.0,optimal,0,0,4.205768699999908,4.203125
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,63,250,3.92,0.0,optimal,0,0,4.026157600000033,4.046875
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,61,199,3.81,0.0,optimal,0,0,3.9089218000001438,3.890625
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,57,241,3.86,0.0,optimal,0,0,3.9752608999999666,3.953125
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,63,186,3.88,0.0,optimal,0,0,3.9312764000001152,3.921875
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_11.lp,59,225,4.02,0.0,optimal,0,0,4.148845100000017,4.109375
