policy,sampling_strategy,seed,type,instance,nnodes,nlps,stime,gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,depthK_adaptive2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_11.lp,2435,3239,38.39,0.0,optimal,0,0,41.088810600000215,40.1875
gcnn:baseline,depthK_adaptive2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_11.lp,2423,3062,38.83,0.0,optimal,0,0,41.125873000000865,40.6875
gcnn:baseline,depthK_adaptive2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_11.lp,2619,3720,42.56,0.0,optimal,0,0,44.46392839999862,44.09375
gcnn:baseline,depthK_adaptive2,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_12.lp,3846,5044,64.04,0.0,optimal,0,0,67.78599440000107,66.703125
gcnn:baseline,depthK_adaptive2,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_12.lp,4273,5831,73.04,0.0,optimal,0,0,76.46048150000024,75.65625
gcnn:baseline,depthK_adaptive2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_12.lp,3801,5007,63.1,0.0,optimal,0,0,66.90748910000002,65.796875
gcnn:baseline,depthK_adaptive2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_12.lp,3419,4617,58.47,0.0,optimal,0,0,61.760551499999565,60.765625
gcnn:baseline,depthK_adaptive2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_12.lp,4359,6164,73.86,0.0,optimal,0,0,77.99422610000147,76.921875
gcnn:baseline,depthK_adaptive2,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_13.lp,808,1281,19.29,0.0,optimal,0,0,20.24715180000021,20.0625
gcnn:baseline,depthK_adaptive2,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_13.lp,1188,1693,23.93,0.0,optimal,0,0,24.94243500000084,24.609375
gcnn:baseline,depthK_adaptive2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_13.lp,878,1464,19.86,0.0,optimal,0,0,20.805162700000437,20.53125
gcnn:baseline,depthK_adaptive2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_13.lp,860,1315,19.41,0.0,optimal,0,0,20.506925600000613,20.140625
gcnn:baseline,depthK_adaptive2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_13.lp,932,1353,20.46,0.0,optimal,0,0,21.39645720000044,21.203125
gcnn:baseline,depthK_adaptive2,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_14.lp,8893,10809,135.38,0.0,optimal,0,0,142.9209660000015,141.078125
gcnn:baseline,depthK_adaptive2,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_14.lp,9338,10826,141.79,0.0,optimal,0,0,149.3928348999998,147.65625
gcnn:baseline,depthK_adaptive2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_14.lp,7781,9281,118.16,0.0,optimal,0,0,124.54477419999967,122.59375
gcnn:baseline,depthK_adaptive2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_14.lp,7542,9372,116.69,0.0,optimal,0,0,123.20623119999982,121.5625
gcnn:baseline,depthK_adaptive2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_14.lp,8162,9400,121.13,0.0,optimal,0,0,128.09107980000044,126.234375
gcnn:baseline,depthK_adaptive2,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_15.lp,2342,2952,37.44,0.0,optimal,0,0,39.3799669,38.84375
gcnn:baseline,depthK_adaptive2,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_15.lp,2144,2934,35.2,0.0,optimal,0,0,36.78623739999966,36.359375
gcnn:baseline,depthK_adaptive2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_15.lp,2103,2595,33.26,0.0,optimal,0,0,35.15856940000049,34.671875
gcnn:baseline,depthK_adaptive2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_15.lp,2109,2624,33.53,0.0,optimal,0,0,35.44947569999931,35.140625
gcnn:baseline,depthK_adaptive2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_15.lp,2574,3404,40.39,0.0,optimal,0,0,42.87783440000021,42.421875
gcnn:baseline,depthK_adaptive2,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_16.lp,3489,4633,53.45,0.0,optimal,0,0,56.69873689999986,55.953125
gcnn:baseline,depthK_adaptive2,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_16.lp,3695,4819,56.15,0.0,optimal,0,0,59.77318659999946,58.96875
gcnn:baseline,depthK_adaptive2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_16.lp,3779,4611,56.04,0.0,optimal,0,0,59.40423819999887,58.546875
gcnn:baseline,depthK_adaptive2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_16.lp,3427,4527,53.06,0.0,optimal,0,0,56.31456490000164,55.71875
gcnn:baseline,depthK_adaptive2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_16.lp,3467,4632,54.92,0.0,optimal,0,0,57.80497520000063,57.03125
gcnn:baseline,depthK_adaptive2,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_17.lp,6740,8326,111.72,0.0,optimal,0,0,117.42495190000045,115.75
gcnn:baseline,depthK_adaptive2,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_17.lp,7351,8737,119.59,0.0,optimal,0,0,126.66353420000087,124.171875
gcnn:baseline,depthK_adaptive2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_17.lp,4499,5596,76.94,0.0,optimal,0,0,81.29963309999948,80.171875
gcnn:baseline,depthK_adaptive2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_17.lp,4372,5420,75.38,0.0,optimal,0,0,80.22175849999985,78.265625
gcnn:baseline,depthK_adaptive2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_17.lp,6738,8018,113.12,0.0,optimal,0,0,118.13716290000048,117.203125
gcnn:baseline,depthK_adaptive2,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_18.lp,6645,8234,106.19,0.0,optimal,0,0,111.96445659999881,110.34375
gcnn:baseline,depthK_adaptive2,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_18.lp,10520,11757,161.94,0.0,optimal,0,0,171.1603973000001,168.765625
gcnn:baseline,depthK_adaptive2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_18.lp,7372,8463,116.39,0.0,optimal,0,0,122.06385709999995,121.015625
gcnn:baseline,depthK_adaptive2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_18.lp,5832,7374,96.16,0.0,optimal,0,0,100.76524339999924,99.625
gcnn:baseline,depthK_adaptive2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_18.lp,9178,10258,141.14,0.0,optimal,0,0,148.02604920000158,146.3125
gcnn:baseline,depthK_adaptive2,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_19.lp,915,1487,18.86,0.0,optimal,0,0,19.858436399998027,19.765625
gcnn:baseline,depthK_adaptive2,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_19.lp,923,1390,18.01,0.0,optimal,0,0,19.239032499997847,18.921875
gcnn:baseline,depthK_adaptive2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_19.lp,905,1396,17.98,0.0,optimal,0,0,19.07433579999997,18.796875
gcnn:baseline,depthK_adaptive2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_19.lp,897,1357,18.15,0.0,optimal,0,0,19.039353300002404,18.9375
gcnn:baseline,depthK_adaptive2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_19.lp,939,1371,18.69,0.0,optimal,0,0,19.564039500000945,19.375
gcnn:baseline,depthK_adaptive2,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_20.lp,650,1040,17.24,0.0,optimal,0,0,17.969769800001814,17.75
gcnn:baseline,depthK_adaptive2,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_20.lp,620,1087,16.15,0.0,optimal,0,0,16.853818399999,16.640625
gcnn:baseline,depthK_adaptive2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_20.lp,643,986,17.52,0.0,optimal,0,0,18.162909499998932,18.046875
gcnn:baseline,depthK_adaptive2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_20.lp,613,1013,16.33,0.0,optimal,0,0,17.089355699998123,16.984375
gcnn:baseline,depthK_adaptive2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_20.lp,676,1045,16.97,0.0,optimal,0,0,17.929701499997464,17.6875
