policy,sampling_strategy,seed,type,instance,nnodes,nlps,stime,gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_2.lp,160,346,7.28,0.0,optimal,0,0,10.38832450000001,10.359375
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_2.lp,133,378,6.04,0.0,optimal,0,0,8.146687700000001,8.125
gcnn:baseline,depthK_adaptive,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_2.lp,190,417,5.81,0.0,optimal,0,0,6.009287699999987,6.046875
gcnn:baseline,depthK_adaptive,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_2.lp,161,329,4.89,0.0,optimal,0,0,5.1902474000000325,5.140625
gcnn:baseline,depthK_adaptive,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_2.lp,151,374,5.39,0.0,optimal,0,0,5.66995049999997,5.640625
gcnn:baseline,depthK_adaptive,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_2.lp,226,453,5.9,0.0,optimal,0,0,6.3158171999999695,6.25
gcnn:baseline,depthK_adaptive,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_2.lp,145,341,4.75,0.0,optimal,0,0,5.236606399999971,5.203125
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,9,69,2.29,0.0,optimal,0,0,2.3806004999999573,2.390625
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,11,69,2.36,0.0,optimal,0,0,2.4229581999999823,2.421875
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,9,78,2.45,0.0,optimal,0,0,2.5117850999999973,2.515625
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,9,66,2.38,0.0,optimal,0,0,2.4340224000000035,2.421875
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,9,71,2.28,0.0,optimal,0,0,2.342620199999999,2.359375
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,9,68,2.34,0.0,optimal,0,0,2.3882416999999805,2.390625
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,13,76,2.47,0.0,optimal,0,0,2.5281901000000175,2.53125
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,9,80,2.47,0.0,optimal,0,0,2.5120247000000404,2.5
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,11,68,2.27,0.0,optimal,0,0,2.4220065999999747,2.421875
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,9,70,2.28,0.0,optimal,0,0,2.3291799000000424,2.328125
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,9,69,2.33,0.0,optimal,0,0,2.3673809000000006,2.359375
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,11,73,2.45,0.0,optimal,0,0,2.496957000000009,2.5
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,9,78,2.44,0.0,optimal,0,0,2.4866676000000325,2.484375
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,11,68,2.33,0.0,optimal,0,0,2.434682799999962,2.40625
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,9,71,2.22,0.0,optimal,0,0,2.2802844000000277,2.265625
gcnn:baseline,depthK_adaptive,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,9,68,2.33,0.0,optimal,0,0,2.362858899999992,2.359375
gcnn:baseline,depthK_adaptive,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,13,71,2.42,0.0,optimal,0,0,2.4930438000000095,2.484375
gcnn:baseline,depthK_adaptive,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,9,78,2.43,0.0,optimal,0,0,2.4882703999999762,2.484375
gcnn:baseline,depthK_adaptive,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,11,68,2.44,0.0,optimal,0,0,2.4750746999999933,2.484375
gcnn:baseline,depthK_adaptive,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_3.lp,9,68,2.25,0.0,optimal,0,0,2.278453000000013,2.265625
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,1502,2022,34.38,0.0,optimal,0,0,58.321602299999995,58.0
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,1402,1930,23.33,0.0,optimal,0,0,29.170572100000015,29.125
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,1459,2119,24.24,0.0,optimal,0,0,29.3300079,29.21875
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,1454,2001,32.56,0.0,optimal,0,0,50.39407419999998,50.140625
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,1557,2067,22.27,0.0,optimal,0,0,24.204267399999992,23.859375
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,1480,1933,22.21,0.0,optimal,0,0,23.410757800000056,23.25
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,1321,1914,20.05,0.0,optimal,0,0,21.705445300000065,21.296875
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,1319,1901,20.2,0.0,optimal,0,0,22.03863810000007,21.671875
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,1439,1954,21.87,0.0,optimal,0,0,23.416308100000037,23.203125
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,1428,2005,21.21,0.0,optimal,0,0,22.81648150000001,22.71875
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,1278,1812,19.93,0.0,optimal,0,0,21.41687610000008,21.078125
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,1340,1813,21.02,0.0,optimal,0,0,22.195201999999995,22.0
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,1297,1849,20.61,0.0,optimal,0,0,21.93793310000001,21.765625
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,1511,2102,22.87,0.0,optimal,0,0,24.59662460000004,24.390625
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,1374,1748,20.38,0.0,optimal,0,0,22.057206500000007,21.828125
gcnn:baseline,depthK_adaptive,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,1428,2037,21.74,0.0,optimal,0,0,23.04501319999997,22.796875
gcnn:baseline,depthK_adaptive,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,1336,1764,20.3,0.0,optimal,0,0,21.662689799999953,21.421875
gcnn:baseline,depthK_adaptive,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,1391,1871,21.38,0.0,optimal,0,0,22.8482252,22.671875
gcnn:baseline,depthK_adaptive,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,1314,1866,35.03,0.0,optimal,0,0,60.41022019999991,60.296875
gcnn:baseline,depthK_adaptive,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_4.lp,1666,2250,42.94,0.0,optimal,0,0,75.78606190000005,75.4375
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,37,153,3.64,0.0,optimal,0,0,4.229869600000029,4.21875
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,33,105,2.99,0.0,optimal,0,0,3.102656199999956,3.09375
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,33,168,2.97,0.0,optimal,0,0,3.084599199999957,3.046875
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,35,142,2.89,0.0,optimal,0,0,3.004801000000043,2.953125
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,43,159,3.16,0.0,optimal,0,0,3.228888999999981,3.21875
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,37,169,3.07,0.0,optimal,0,0,3.1984807000000046,3.1875
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,35,161,2.98,0.0,optimal,0,0,3.120611599999961,3.125
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,35,105,2.91,0.0,optimal,0,0,2.9752494000000524,2.96875
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,31,142,2.89,0.0,optimal,0,0,2.9454673000000184,2.9375
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,37,154,3.07,0.0,optimal,0,0,3.1404341999999588,3.140625
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,31,114,3.05,0.0,optimal,0,0,3.077987900000039,3.078125
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,37,175,3.07,0.0,optimal,0,0,3.1637395999999853,3.15625
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,31,163,2.99,0.0,optimal,0,0,3.0046420999999555,3.0
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,31,140,2.91,0.0,optimal,0,0,2.961130600000047,2.9375
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,45,170,3.2,0.0,optimal,0,0,3.256348600000024,3.25
gcnn:baseline,depthK_adaptive,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,35,180,3.13,0.0,optimal,0,0,3.204073600000015,3.203125
gcnn:baseline,depthK_adaptive,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,35,136,2.99,0.0,optimal,0,0,3.0358671000000186,3.046875
gcnn:baseline,depthK_adaptive,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,35,128,2.86,0.0,optimal,0,0,2.959241700000007,2.953125
gcnn:baseline,depthK_adaptive,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,35,171,2.89,0.0,optimal,0,0,3.0083545999999615,3.0
gcnn:baseline,depthK_adaptive,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_5.lp,37,147,3.01,0.0,optimal,0,0,3.125595999999973,3.125
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,271,595,8.25,0.0,optimal,0,0,8.617499499999894,8.546875
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,261,553,8.31,0.0,optimal,0,0,8.650480800000196,8.59375
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,261,604,8.39,0.0,optimal,0,0,8.675366799999892,8.640625
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,303,564,8.22,0.0,optimal,0,0,8.616180100000065,8.546875
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,267,500,11.76,0.0,optimal,0,0,16.30653970000003,16.28125
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,267,561,10.64,0.0,optimal,0,0,15.125651199999993,15.03125
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,267,537,8.41,0.0,optimal,0,0,8.751821999999947,8.671875
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,261,526,9.98,0.0,optimal,0,0,13.505158500000107,13.453125
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,267,507,10.81,0.0,optimal,0,0,15.88046630000008,15.890625
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,287,599,11.75,0.0,optimal,0,0,17.405812200000128,17.40625
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,267,579,11.83,0.0,optimal,0,0,17.193323099999816,17.1875
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,293,643,12.23,0.0,optimal,0,0,17.83021819999999,17.828125
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,247,516,10.87,0.0,optimal,0,0,15.920983100000058,15.875
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,251,536,10.51,0.0,optimal,0,0,15.59503810000001,15.5625
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,295,562,12.38,0.0,optimal,0,0,17.91520199999991,17.921875
gcnn:baseline,depthK_adaptive,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,294,564,12.25,0.0,optimal,0,0,17.746527399999877,17.640625
gcnn:baseline,depthK_adaptive,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,305,566,12.16,0.0,optimal,0,0,18.22240369999986,18.21875
gcnn:baseline,depthK_adaptive,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,321,646,13.06,0.0,optimal,0,0,19.256191700000045,19.234375
gcnn:baseline,depthK_adaptive,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,316,580,12.1,0.0,optimal,0,0,18.499368499999946,18.40625
gcnn:baseline,depthK_adaptive,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_6.lp,291,560,11.87,0.0,optimal,0,0,17.76206419999994,17.6875
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,553,909,18.72,0.0,optimal,0,0,29.40662619999989,29.328125
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,489,862,17.0,0.0,optimal,0,0,26.32068409999988,26.203125
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,513,919,17.0,0.0,optimal,0,0,26.55929500000002,26.546875
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,551,945,18.72,0.0,optimal,0,0,29.237566500000185,29.171875
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,510,860,18.12,0.0,optimal,0,0,27.771653300000025,27.75
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,492,839,17.36,0.0,optimal,0,0,26.288012499999923,26.109375
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,481,923,17.47,0.0,optimal,0,0,26.615526600000067,26.5625
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,523,970,17.36,0.0,optimal,0,0,27.953266900000017,27.84375
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,686,1193,23.08,0.0,optimal,0,0,36.91860750000001,36.828125
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,594,1031,20.17,0.0,optimal,0,0,32.07920779999995,31.953125
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,618,1057,21.11,0.0,optimal,0,0,32.62302189999991,32.484375
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,535,996,18.45,0.0,optimal,0,0,28.27289840000003,28.3125
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,595,983,19.75,0.0,optimal,0,0,29.886319100000037,29.84375
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,609,1078,20.66,0.0,optimal,0,0,32.11830729999997,32.046875
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,561,1037,18.84,0.0,optimal,0,0,28.879919499999914,28.796875
gcnn:baseline,depthK_adaptive,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,554,904,18.56,0.0,optimal,0,0,29.365465400000176,29.265625
gcnn:baseline,depthK_adaptive,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,517,959,14.89,0.0,optimal,0,0,21.293186099999957,21.140625
gcnn:baseline,depthK_adaptive,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,555,930,12.24,0.0,optimal,0,0,13.113770499999873,13.046875
gcnn:baseline,depthK_adaptive,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,562,1028,18.5,0.0,optimal,0,0,28.4614760999998,28.3125
gcnn:baseline,depthK_adaptive,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_7.lp,518,886,17.55,0.0,optimal,0,0,26.93362389999993,26.890625
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,307,620,6.94,0.0,optimal,0,0,7.345446799999991,7.3125
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,299,559,7.14,0.0,optimal,0,0,7.538216200000079,7.515625
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,295,558,7.35,0.0,optimal,0,0,7.791223200000104,7.71875
gcnn:baseline,uniform5,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,321,561,8.17,0.0,optimal,0,0,8.470954399999982,8.484375
gcnn:baseline,uniform5,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,297,586,6.95,0.0,optimal,0,0,7.4623765000001185,7.40625
gcnn:baseline,depthK,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,305,566,6.7,0.0,optimal,0,0,7.092965000000049,7.078125
gcnn:baseline,depthK,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,317,586,10.77,0.0,optimal,0,0,16.573935299999903,16.484375
gcnn:baseline,depthK,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,317,631,11.27,0.0,optimal,0,0,17.117849999999862,17.0625
gcnn:baseline,depthK,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,321,588,11.89,0.0,optimal,0,0,17.845409400000108,17.734375
gcnn:baseline,depthK,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,317,570,10.71,0.0,optimal,0,0,16.778223099999877,16.765625
gcnn:baseline,depthK2,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,315,555,10.06,0.0,optimal,0,0,16.066485600000078,16.0
gcnn:baseline,depthK2,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,311,627,11.03,0.0,optimal,0,0,16.801405700000032,16.796875
gcnn:baseline,depthK2,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,311,582,11.61,0.0,optimal,0,0,16.94912790000012,16.890625
gcnn:baseline,depthK2,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,327,610,11.61,0.0,optimal,0,0,17.891193100000237,17.78125
gcnn:baseline,depthK2,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,311,539,10.54,0.0,optimal,0,0,16.276853599999868,16.25
gcnn:baseline,depthK_adaptive,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,297,535,10.11,0.0,optimal,0,0,15.191890800000238,15.09375
gcnn:baseline,depthK_adaptive,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,319,568,8.51,0.0,optimal,0,0,10.496922599999834,10.46875
gcnn:baseline,depthK_adaptive,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,301,594,7.61,0.0,optimal,0,0,7.948982700000215,7.90625
gcnn:baseline,depthK_adaptive,3,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,299,615,7.83,0.0,optimal,0,0,8.419964800000344,8.375
gcnn:baseline,depthK_adaptive,4,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_8.lp,321,587,7.14,0.0,optimal,0,0,7.549812600000223,7.484375
gcnn:baseline,uniform5,0,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,251,464,6.54,0.0,optimal,0,0,6.841428899999755,6.84375
gcnn:baseline,uniform5,1,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,245,505,6.08,0.0,optimal,0,0,6.533204500000011,6.390625
gcnn:baseline,uniform5,2,small,data/instances/setcover/transfer_500r_1000c_0.05d/instance_9.lp,239,448,6.39,0.0,optimal,0,0,6.7335604999998395,6.71875
