policy,sampling_strategy,seed,type,instance,nnodes,nlps,stime,gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,depthK_adaptive2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_2.lp,3845,5275,60.14,0.0,optimal,0,0,63.36491490000003,62.4375
gcnn:baseline,depthK_adaptive2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_2.lp,3487,4652,55.24,0.0,optimal,0,0,58.42301249999991,57.5625
gcnn:baseline,depthK_adaptive2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_2.lp,3835,4948,59.5,0.0,optimal,0,0,62.46796369999993,61.953125
gcnn:baseline,uniform5,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,7829,9285,114.17,0.0,optimal,0,0,120.26369260000001,118.421875
gcnn:baseline,uniform5,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,7793,9648,113.86,0.0,optimal,0,0,119.82826990000012,118.375
gcnn:baseline,uniform5,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,8253,9842,118.48,0.0,optimal,0,0,125.48761999999988,123.171875
gcnn:baseline,uniform5,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,7409,8845,107.89,0.0,optimal,0,0,113.72599750000018,112.21875
gcnn:baseline,uniform5,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,8649,10269,125.15,0.0,optimal,0,0,131.69105050000007,130.03125
gcnn:baseline,depthK,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,7993,9677,115.92,0.0,optimal,0,0,121.7511884999999,120.375
gcnn:baseline,depthK,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,9389,11019,131.56,0.0,optimal,0,0,138.83071259999997,136.90625
gcnn:baseline,depthK,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,8218,9746,118.68,0.0,optimal,0,0,124.65972899999997,122.828125
gcnn:baseline,depthK,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,8697,9982,124.3,0.0,optimal,0,0,130.92988950000017,129.21875
gcnn:baseline,depthK,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,8255,9596,117.75,0.0,optimal,0,0,124.35854190000009,122.671875
gcnn:baseline,depthK2,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,8491,9893,122.72,0.0,optimal,0,0,128.79612169999973,127.796875
gcnn:baseline,depthK2,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,8873,10492,127.32,0.0,optimal,0,0,133.98737170000004,132.21875
gcnn:baseline,depthK2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,8816,11144,127.66,0.0,optimal,0,0,134.84002490000012,132.640625
gcnn:baseline,depthK2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,8887,10595,129.51,0.0,optimal,0,0,136.72862059999989,134.71875
gcnn:baseline,depthK2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,8073,9627,118.12,0.0,optimal,0,0,124.13315770000008,122.34375
gcnn:baseline,depthK_adaptive,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,8227,9649,118.92,0.0,optimal,0,0,125.82096309999997,124.328125
gcnn:baseline,depthK_adaptive,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,8135,9481,117.28,0.0,optimal,0,0,123.67515809999986,121.90625
gcnn:baseline,depthK_adaptive,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,8653,10906,127.28,0.0,optimal,0,0,133.61814050000066,132.53125
gcnn:baseline,depthK_adaptive,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,9151,10584,132.35,0.0,optimal,0,0,139.00201509999988,137.78125
gcnn:baseline,depthK_adaptive,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,9323,11012,134.25,0.0,optimal,0,0,142.16548280000006,139.828125
gcnn:baseline,depthK_adaptive2,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,8027,9671,116.5,0.0,optimal,0,0,123.15002949999962,121.265625
gcnn:baseline,depthK_adaptive2,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,9685,11356,139.5,0.0,optimal,0,0,146.8035218999994,145.09375
gcnn:baseline,depthK_adaptive2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,7930,9468,115.63,0.0,optimal,0,0,122.02395660000002,120.625
gcnn:baseline,depthK_adaptive2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,7433,8848,109.11,0.0,optimal,0,0,115.05843110000023,113.390625
gcnn:baseline,depthK_adaptive2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_3.lp,8625,10230,124.89,0.0,optimal,0,0,131.76708679999956,129.921875
gcnn:baseline,uniform5,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,15293,17890,223.73,0.0,optimal,0,0,236.59967799999959,233.171875
gcnn:baseline,uniform5,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,12496,14361,181.75,0.0,optimal,0,0,191.1375126999992,188.625
gcnn:baseline,uniform5,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,12518,14718,182.36,0.0,optimal,0,0,192.86056499999995,190.125
gcnn:baseline,uniform5,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,11937,14265,175.53,0.0,optimal,0,0,185.0847576999995,182.90625
gcnn:baseline,uniform5,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,14299,16737,207.41,0.0,optimal,0,0,218.2639939999999,215.328125
gcnn:baseline,depthK,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,12213,14780,179.67,0.0,optimal,0,0,189.41151880000052,186.703125
gcnn:baseline,depthK,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,17254,21172,249.93,0.0,optimal,0,0,262.99551209999936,259.53125
gcnn:baseline,depthK,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,13907,18131,205.59,0.0,optimal,0,0,216.24358870000015,213.375
gcnn:baseline,depthK,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,12039,14410,179.88,0.0,optimal,0,0,188.8863292999995,186.703125
gcnn:baseline,depthK,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,14147,17247,206.14,0.0,optimal,0,0,218.4574507999996,214.953125
gcnn:baseline,depthK2,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,15070,18262,221.55,0.0,optimal,0,0,232.53735810000035,229.921875
gcnn:baseline,depthK2,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,15747,18932,229.75,0.0,optimal,0,0,241.75497340000038,238.734375
gcnn:baseline,depthK2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_4.lp,13399,15999,193.62,0.0,optimal,0,0,204.9830066000004,201.21875
